% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:Cap1_duto1_plastic_azul_S21,im:Cap1_duto1_plastic_azul_S21,re:Cap1_duto1_plastic_diversos_S21,im:Cap1_duto1_plastic_diversos_S21,
2.645000000000000E+009,-2.708613336841434E-001,8.414368244768234E-001,-2.779185370896451E-001,8.366529441825797E-001,-2.707556950163572E-001,8.413359275154361E-001,
2.650000000000000E+009,-2.721361267980614E-001,8.281393425237440E-001,-2.832470813179240E-001,8.257406063744629E-001,-2.721095761326413E-001,8.282359497941336E-001,
2.655000000000000E+009,-2.802153433365754E-001,8.184501161080231E-001,-2.938219101189965E-001,8.211455577839913E-001,-2.802848986072867E-001,8.183403993852539E-001,
2.660000000000000E+009,-2.920094269852182E-001,8.141746148515155E-001,-3.045326236722842E-001,8.226062258749972E-001,-2.919611731887490E-001,8.140919662775413E-001,
2.665000000000000E+009,-3.020891149096012E-001,8.192681933925182E-001,-3.111193164239341E-001,8.317880725130231E-001,-3.021582774936111E-001,8.192828710591407E-001,
2.670000000000000E+009,-3.085289075176506E-001,8.297507179394954E-001,-3.129669786174786E-001,8.436521994925481E-001,-3.086040436627293E-001,8.297190616248976E-001,
2.675000000000000E+009,-3.102654504048464E-001,8.422809981584696E-001,-3.109271026024074E-001,8.557943940913235E-001,-3.102637889825280E-001,8.421805981450951E-001,
2.680000000000000E+009,-3.083616513985077E-001,8.541896272380871E-001,-3.065990193536392E-001,8.665320121160689E-001,-3.083242987150934E-001,8.540237021050698E-001,
2.685000000000000E+009,-3.032708941982807E-001,8.648492689476972E-001,-2.997848452622857E-001,8.754984196269454E-001,-3.033509508075443E-001,8.648190421826618E-001,
2.690000000000000E+009,-2.966842625542884E-001,8.750862867444449E-001,-2.921603101123352E-001,8.844714650640649E-001,-2.965930262977286E-001,8.750354630543058E-001,
2.695000000000000E+009,-2.885111685517651E-001,8.846294810275899E-001,-2.833747138070883E-001,8.929181472388601E-001,-2.883539532213033E-001,8.846283031879640E-001,
2.700000000000000E+009,-2.804114612128800E-001,8.924702708846845E-001,-2.749949704476455E-001,8.997042108439368E-001,-2.804710561636254E-001,8.924921263335868E-001,
2.705000000000000E+009,-2.703325153174834E-001,8.989071098091893E-001,-2.646300449592005E-001,9.051250785582645E-001,-2.702762844681533E-001,8.988408675286878E-001,
2.710000000000000E+009,-2.603669664869204E-001,9.049566923961669E-001,-2.545984335869231E-001,9.104978143686510E-001,-2.602556825401621E-001,9.049329588364951E-001,
2.715000000000000E+009,-2.491809577391682E-001,9.092601557114555E-001,-2.434345132823574E-001,9.141021558034950E-001,-2.491373411333245E-001,9.092352620423581E-001,
2.720000000000000E+009,-2.384747117667056E-001,9.135702852392924E-001,-2.325254786025183E-001,9.176215515538397E-001,-2.385798067915332E-001,9.134514634171275E-001,
2.725000000000000E+009,-2.276430536995449E-001,9.157495773494042E-001,-2.217537987940955E-001,9.193385963600993E-001,-2.275596619937807E-001,9.156846914254287E-001,
2.730000000000000E+009,-2.173017940343361E-001,9.194943290814891E-001,-2.113520290267666E-001,9.225859060747857E-001,-2.171270087946061E-001,9.192735397646547E-001,
2.735000000000000E+009,-2.074299043281131E-001,9.204737779107146E-001,-2.017224597764241E-001,9.230737880660499E-001,-2.075480135861323E-001,9.204265495235494E-001,
2.740000000000000E+009,-1.964859660805566E-001,9.220883971573787E-001,-1.908700882281369E-001,9.242781839035298E-001,-1.965477369962567E-001,9.220527885178661E-001,
2.745000000000000E+009,-1.870719776314912E-001,9.222965213225239E-001,-1.814124446297649E-001,9.240484534456498E-001,-1.870167434859867E-001,9.221212363592060E-001,
2.750000000000000E+009,-1.768788009876363E-001,9.227420164157366E-001,-1.714834225479296E-001,9.242008719118078E-001,-1.768346909138849E-001,9.226515771279289E-001,
2.755000000000000E+009,-1.663039616463349E-001,9.231154811713702E-001,-1.608824385273365E-001,9.238146512054286E-001,-1.662860274817493E-001,9.229612291448717E-001,
2.760000000000000E+009,-1.550846013270082E-001,9.231745074531937E-001,-1.501721404886785E-001,9.235868934396332E-001,-1.550967990509741E-001,9.231583579639164E-001,
2.765000000000000E+009,-1.469515889943058E-001,9.226163878634959E-001,-1.424285974758421E-001,9.225898374186793E-001,-1.468786347842117E-001,9.223540859175438E-001,
2.770000000000000E+009,-1.382157721072663E-001,9.222566684697641E-001,-1.343602734709909E-001,9.220795222219335E-001,-1.382879877456506E-001,9.222533563626281E-001,
2.775000000000000E+009,-1.308525417614042E-001,9.235183518741891E-001,-1.275140385404228E-001,9.234243837008039E-001,-1.308416820473070E-001,9.235015130996195E-001,
2.780000000000000E+009,-1.238647958967847E-001,9.232822523941398E-001,-1.210349863794979E-001,9.232917599839751E-001,-1.236638533992265E-001,9.230958660028242E-001,
2.785000000000000E+009,-1.166420855919441E-001,9.240207019064060E-001,-1.140628254204034E-001,9.246821168318589E-001,-1.165796058902232E-001,9.238483545235985E-001,
2.790000000000000E+009,-1.100161776270768E-001,9.247669970037302E-001,-1.072607772531271E-001,9.260484628264434E-001,-1.098082568718544E-001,9.245600541883816E-001,
2.795000000000000E+009,-1.020961399641464E-001,9.264312231712373E-001,-9.895900830143858E-002,9.277378285548645E-001,-1.021057890598496E-001,9.262941833660234E-001,
2.800000000000000E+009,-9.427397758030129E-002,9.278929179466535E-001,-9.084021426105439E-002,9.294461352163201E-001,-9.404982211447241E-002,9.276542979112803E-001,
2.805000000000000E+009,-8.559727172243392E-002,9.302892994226963E-001,-8.183096116251663E-002,9.315744959542265E-001,-8.540470678944881E-002,9.300459447567271E-001,
2.810000000000000E+009,-7.758601071441515E-002,9.319894539115693E-001,-7.380034050323145E-002,9.332133224553405E-001,-7.770311645849866E-002,9.319324873373975E-001,
2.815000000000000E+009,-6.856064493445579E-002,9.327649265078767E-001,-6.449025967772025E-002,9.335975932892311E-001,-6.848261402045235E-002,9.325858468946714E-001,
2.820000000000000E+009,-6.008043014088433E-002,9.351568638275198E-001,-5.595925259197652E-002,9.356514925573208E-001,-5.994810947612790E-002,9.349082902630239E-001,
2.825000000000000E+009,-5.031909980748438E-002,9.362236114032643E-001,-4.638677468667529E-002,9.366159421914732E-001,-5.021773052150128E-002,9.360015171228698E-001,
2.830000000000000E+009,-4.230717773888071E-002,9.375667329429331E-001,-3.833699066860589E-002,9.378616296334125E-001,-4.238623366820864E-002,9.374937434381352E-001,
2.835000000000000E+009,-3.374908452240431E-002,9.378458018681025E-001,-2.988682660582981E-002,9.379326446408862E-001,-3.379666827824866E-002,9.377549354169573E-001,
2.840000000000000E+009,-2.583626396232238E-002,9.381897057477572E-001,-2.200649228362941E-002,9.382063411033481E-001,-2.572449859925709E-002,9.378774070072707E-001,
2.845000000000000E+009,-1.751131072133468E-002,9.394311252824222E-001,-1.355520901762484E-002,9.393040692598182E-001,-1.728855509282848E-002,9.393112403262820E-001,
2.850000000000000E+009,-9.299516978566499E-003,9.394332448032039E-001,-5.650833668040318E-003,9.394098070634791E-001,-9.322845961005060E-003,9.393599701097126E-001,
2.855000000000000E+009,-2.114632150322810E-003,9.409624996744703E-001,1.551942725526959E-003,9.406456306183413E-001,-2.170287515167312E-003,9.406321479790141E-001,
2.860000000000000E+009,5.259124645378496E-003,9.408393673390261E-001,8.850157759194118E-003,9.404949701814158E-001,5.262613160442201E-003,9.407266159158308E-001,
2.865000000000000E+009,1.377453954063101E-002,9.423861578559325E-001,1.721645228269304E-002,9.420824170845424E-001,1.381843428037003E-002,9.421582535767016E-001,
2.870000000000000E+009,1.938766771593571E-002,9.437443144436776E-001,2.299782164167250E-002,9.433624657560487E-001,1.948550634310123E-002,9.435349836812694E-001,
2.875000000000000E+009,2.656826704001884E-002,9.426392180300371E-001,2.997738689453558E-002,9.421662721014500E-001,2.635808081271236E-002,9.425063574622496E-001,
2.880000000000000E+009,3.399242362380328E-002,9.435954026202214E-001,3.747311857688801E-002,9.428500442535028E-001,3.388535645283033E-002,9.433558487546060E-001,
2.885000000000000E+009,4.030158480405079E-002,9.445882322796191E-001,4.373266637983861E-002,9.439528899754692E-001,4.025881702886742E-002,9.444909295692848E-001,
2.890000000000000E+009,4.791730152819802E-002,9.436241543604549E-001,5.118081060342928E-002,9.430326704572311E-001,4.793947575030980E-002,9.436003877223351E-001,
2.895000000000000E+009,5.568019425799314E-002,9.436654007931208E-001,5.892937266967378E-002,9.429399321339586E-001,5.581895652615596E-002,9.436451747969344E-001,
2.900000000000000E+009,6.306844430078056E-002,9.431377278773524E-001,6.619565504335215E-002,9.422674880579557E-001,6.303612403298513E-002,9.430076949949593E-001,
2.905000000000000E+009,7.143538130988544E-002,9.425214989321231E-001,7.448606402348204E-002,9.417538317481943E-001,7.137649022232769E-002,9.424534581384154E-001,
2.910000000000000E+009,7.927107633179172E-002,9.429841253759713E-001,8.215920294301579E-002,9.420485608712037E-001,7.914691068906962E-002,9.426983300608169E-001,
2.915000000000000E+009,8.681106787206525E-002,9.416892629074638E-001,8.972565186468562E-002,9.407739835494918E-001,8.682196489748162E-002,9.416654751585691E-001,
2.920000000000000E+009,9.512757672227799E-002,9.414148210726827E-001,9.795695372056290E-002,9.406283843921680E-001,9.515805277061376E-002,9.413643811721220E-001,
2.925000000000000E+009,1.030240192647747E-001,9.399233825728696E-001,1.057072827976246E-001,9.390609354952433E-001,1.029832959773071E-001,9.397298217218706E-001,
2.930000000000000E+009,1.115717078045672E-001,9.396876424519574E-001,1.142606866011751E-001,9.386826568113520E-001,1.114770975311825E-001,9.396100093540428E-001,
2.935000000000000E+009,1.200048504725378E-001,9.376481507044732E-001,1.226744848775315E-001,9.367586623484144E-001,1.200451462389195E-001,9.376232183834782E-001,
2.940000000000000E+009,1.285880732289280E-001,9.364212536588693E-001,1.313488315757128E-001,9.354575456806459E-001,1.287411040161945E-001,9.362328390648396E-001,
2.945000000000000E+009,1.367153380088400E-001,9.359066924054718E-001,1.393847841750476E-001,9.350880493808114E-001,1.367682559611793E-001,9.358323540866993E-001,
2.950000000000000E+009,1.450388460766551E-001,9.355646998261814E-001,1.477001105173852E-001,9.347481683677130E-001,1.451755476252787E-001,9.354536674677185E-001,
2.955000000000000E+009,1.534539687613048E-001,9.340821031142655E-001,1.560349011668828E-001,9.331714886001868E-001,1.535074677233295E-001,9.338937582887581E-001,
2.960000000000000E+009,1.618198679834191E-001,9.322862689379046E-001,1.644338098400305E-001,9.314038491186393E-001,1.618017983089045E-001,9.322401047229394E-001,
2.965000000000000E+009,1.705575625902698E-001,9.307332124012819E-001,1.730994252465309E-001,9.298467576905567E-001,1.704992773728508E-001,9.305183151267455E-001,
2.970000000000000E+009,1.770919650431432E-001,9.295653259703827E-001,1.798940545949428E-001,9.285316823157719E-001,1.772847816881092E-001,9.294097717715351E-001,
2.975000000000000E+009,1.849983628473035E-001,9.281150905798563E-001,1.876290735143982E-001,9.272243462624334E-001,1.851007721555950E-001,9.281176248029213E-001,
2.980000000000000E+009,1.932377494559034E-001,9.267154892052975E-001,1.958672258710711E-001,9.257624973234904E-001,1.933607233261508E-001,9.266627466108812E-001,
2.985000000000000E+009,2.008111300297183E-001,9.245137669580591E-001,2.033944152630182E-001,9.235689869543472E-001,2.008238147145509E-001,9.244266847832725E-001,
2.990000000000000E+009,2.084809508115146E-001,9.241354556531338E-001,2.110188724683601E-001,9.230514071561554E-001,2.085050434928465E-001,9.239895261293291E-001,
2.995000000000000E+009,2.162631337922543E-001,9.223860198410047E-001,2.188235716817015E-001,9.213096173845241E-001,2.163419131322804E-001,9.222081870387126E-001,
3.000000000000000E+009,2.228629327395137E-001,9.211587839455009E-001,2.255794744410059E-001,9.200083603567937E-001,2.229644661482237E-001,9.209040991609574E-001,
3.005000000000000E+009,2.317224339240057E-001,9.199405586739881E-001,2.342894348133635E-001,9.189274533235267E-001,2.317793892822344E-001,9.197826366628662E-001,
3.010000000000000E+009,2.391754478584439E-001,9.181060740025099E-001,2.417762566153920E-001,9.168954018035338E-001,2.391284135123417E-001,9.178844735294225E-001,
3.015000000000000E+009,2.458008535962283E-001,9.167423834623328E-001,2.483840822689081E-001,9.157700347208969E-001,2.457706548627365E-001,9.168002933650209E-001,
3.020000000000000E+009,2.541418211432464E-001,9.152593279169337E-001,2.567307161342781E-001,9.140941815375839E-001,2.540801927840711E-001,9.151678651817530E-001,
3.025000000000000E+009,2.617492187609135E-001,9.138599448995213E-001,2.643324264529727E-001,9.125984034732673E-001,2.617143125593127E-001,9.136971036861217E-001,
3.030000000000000E+009,2.699719448425382E-001,9.123408803050493E-001,2.726063778562654E-001,9.109411102161708E-001,2.700453183395707E-001,9.121265490534150E-001,
3.035000000000000E+009,2.789025026923683E-001,9.084976562319219E-001,2.814414142133975E-001,9.071118149496732E-001,2.790106123945848E-001,9.082772293087271E-001,
3.040000000000000E+009,2.857947976425711E-001,9.058892287035233E-001,2.883538302540133E-001,9.044748647889446E-001,2.859227157132920E-001,9.056874575340553E-001,
3.045000000000000E+009,2.950444489143855E-001,9.019670874217849E-001,2.974542725369808E-001,9.005395074544496E-001,2.951322396475617E-001,9.017977412075932E-001,
3.050000000000000E+009,3.029501882425496E-001,8.990725985047732E-001,3.054241870333876E-001,8.977768146654026E-001,3.029813904831116E-001,8.990352357145078E-001,
3.055000000000000E+009,3.105871461320241E-001,8.958792630175945E-001,3.130455993049528E-001,8.943617444537160E-001,3.105733880376745E-001,8.956866337832031E-001,
3.060000000000000E+009,3.184711955090228E-001,8.928042270842562E-001,3.210006676975576E-001,8.912249119942163E-001,3.184985714279227E-001,8.926106107762912E-001,
3.065000000000000E+009,3.264856666290520E-001,8.888901932259641E-001,3.289745803486780E-001,8.874329383270541E-001,3.265416131191767E-001,8.887939668485222E-001,
3.070000000000000E+009,3.345303922961438E-001,8.862309317074312E-001,3.369273697635138E-001,8.846187672082311E-001,3.346558005458667E-001,8.859483001245926E-001,
3.075000000000000E+009,3.429456111090229E-001,8.834244000246572E-001,3.452740072266202E-001,8.818802837458648E-001,3.429736457476006E-001,8.832038775638087E-001,
3.080000000000000E+009,3.496167529091433E-001,8.801896398542007E-001,3.519391622031464E-001,8.787817889780796E-001,3.495591165220098E-001,8.800119976520029E-001,
3.085000000000000E+009,3.574637113822351E-001,8.776619045700336E-001,3.597855404782085E-001,8.761028934527358E-001,3.574211106608136E-001,8.774961852922857E-001,
3.090000000000000E+009,3.647976686715936E-001,8.747800349988043E-001,3.671781670330389E-001,8.731593534190839E-001,3.647563865797289E-001,8.746146720734856E-001,
3.095000000000000E+009,3.730578536416495E-001,8.720421641682248E-001,3.754301668510257E-001,8.703927108409825E-001,3.730505480141283E-001,8.718940734369942E-001,
3.100000000000000E+009,3.804615676009476E-001,8.689067707074583E-001,3.829292660892633E-001,8.671712677767174E-001,3.804465639251179E-001,8.685887849424584E-001,
3.105000000000000E+009,3.875230656782673E-001,8.661337953004287E-001,3.899134458329270E-001,8.643424812954024E-001,3.874311644840053E-001,8.658664838331647E-001,
3.110000000000000E+009,3.951540927530819E-001,8.624879104750698E-001,3.975970667723348E-001,8.608306449005247E-001,3.950886393455092E-001,8.622687216864905E-001,
3.115000000000000E+009,4.028680423357081E-001,8.592580960057344E-001,4.053074389052740E-001,8.575515583380383E-001,4.028052601735197E-001,8.590419516286629E-001,
3.120000000000000E+009,4.104169226728822E-001,8.554946369962475E-001,4.127753102652291E-001,8.537851454302261E-001,4.102195953897989E-001,8.553441276161662E-001,
3.125000000000000E+009,4.180666446950855E-001,8.519874718333517E-001,4.204123621421118E-001,8.502398115245510E-001,4.179003529646387E-001,8.518369583818265E-001,
3.130000000000000E+009,4.255485316536638E-001,8.482454927277049E-001,4.279867076241025E-001,8.462945871116124E-001,4.253970211198564E-001,8.480172064663265E-001,
3.135000000000000E+009,4.322850347128825E-001,8.443304835224873E-001,4.346840469000113E-001,8.424428635026108E-001,4.321975457509963E-001,8.443733491846509E-001,
3.140000000000000E+009,4.398627506759536E-001,8.408031815641817E-001,4.422639401683516E-001,8.387347387971431E-001,4.396910704998421E-001,8.406709738417801E-001,
3.145000000000000E+009,4.470428942079540E-001,8.365641788608413E-001,4.493968905997983E-001,8.344901048783623E-001,4.470029878752028E-001,8.363955050832077E-001,
3.150000000000000E+009,4.542714070319395E-001,8.319324784200851E-001,4.566412214840883E-001,8.296581093519413E-001,4.541432453267956E-001,8.316763552742956E-001,
3.155000000000000E+009,4.603578912535518E-001,8.283944829406076E-001,4.626077477622601E-001,8.262367602489102E-001,4.602833502405838E-001,8.284023361198459E-001,
3.160000000000000E+009,4.673950228297505E-001,8.242643564223972E-001,4.697309896951408E-001,8.220344320026065E-001,4.674011561039969E-001,8.242086660763086E-001,
3.165000000000000E+009,4.740965275233613E-001,8.206595754751984E-001,4.763737928679219E-001,8.183511572466266E-001,4.740504904942480E-001,8.206328715771037E-001,
3.170000000000000E+009,4.808736077567460E-001,8.162089242566911E-001,4.830645169312549E-001,8.138637228516602E-001,4.808188750673920E-001,8.162521646558691E-001,
3.175000000000000E+009,4.872962834787186E-001,8.136888640407364E-001,4.894421282102640E-001,8.113505699133307E-001,4.872886285788677E-001,8.137137355949838E-001,
3.180000000000000E+009,4.942297319648106E-001,8.102149970467902E-001,4.964107434988364E-001,8.076015148244301E-001,4.942332839621009E-001,8.100666966254022E-001,
3.185000000000000E+009,4.999532618148785E-001,8.068338081422147E-001,5.020951650955422E-001,8.042515276381844E-001,4.999342206042255E-001,8.066952587116586E-001,
3.190000000000000E+009,5.068143607996114E-001,8.033594689925674E-001,5.088107067842322E-001,8.008107192602385E-001,5.067971508371305E-001,8.032824301280972E-001,
3.195000000000000E+009,5.144675634903875E-001,7.992243796184244E-001,5.164656124525588E-001,7.965942487152364E-001,5.145376723601188E-001,7.990858059173467E-001,
3.200000000000000E+009,5.209836694396348E-001,7.942369582006146E-001,5.229230957781317E-001,7.916143054057256E-001,5.210459205358264E-001,7.942136972132045E-001,
3.205000000000000E+009,5.281612289230458E-001,7.894651012819880E-001,5.300438048146771E-001,7.868274994359938E-001,5.281988884988771E-001,7.893412977445327E-001,
3.210000000000000E+009,5.361168101333762E-001,7.835778530578182E-001,5.378749546536220E-001,7.808334677409921E-001,5.361421116579223E-001,7.834048369824752E-001,
3.215000000000000E+009,5.425149940906857E-001,7.782588953461140E-001,5.441965999753040E-001,7.756841162333563E-001,5.425445993593105E-001,7.782173315193792E-001,
3.220000000000000E+009,5.497447393824575E-001,7.735553120482266E-001,5.514643345644142E-001,7.710363855851187E-001,5.497350248375170E-001,7.735014889319563E-001,
3.225000000000000E+009,5.559187045583426E-001,7.679901099846833E-001,5.576875264716967E-001,7.654188896917856E-001,5.559381658575463E-001,7.678777399104146E-001,
3.230000000000000E+009,5.627725291535964E-001,7.634935816417134E-001,5.646052588681578E-001,7.608236624780707E-001,5.627279713716931E-001,7.633362005227712E-001,
3.235000000000000E+009,5.710051784344352E-001,7.576268494244708E-001,5.728125455973965E-001,7.550017311731894E-001,5.709640466976762E-001,7.574866305734027E-001,
3.240000000000000E+009,5.772614891186557E-001,7.529626581237596E-001,5.791445928507375E-001,7.501701796430850E-001,5.772561905571152E-001,7.528247493960529E-001,
3.245000000000000E+009,5.844952517459590E-001,7.477692439452142E-001,5.863155668864477E-001,7.449560681643291E-001,5.844734721135895E-001,7.476052756158136E-001,
3.250000000000000E+009,5.915976442264919E-001,7.427817707413230E-001,5.934255427593328E-001,7.398703093510759E-001,5.916430410306396E-001,7.426310257442292E-001,
3.255000000000000E+009,5.976301154346697E-001,7.371041515496746E-001,5.994040555676563E-001,7.340747124052884E-001,5.976386673105550E-001,7.369991171488166E-001,
3.260000000000000E+009,6.043459541227051E-001,7.312202016330105E-001,6.060309092093523E-001,7.282530005022889E-001,6.043759003890483E-001,7.312039669937700E-001,
3.265000000000000E+009,6.101795200635347E-001,7.254421068195366E-001,6.118221511146635E-001,7.223796966092730E-001,6.102629484180189E-001,7.253266902013846E-001,
3.270000000000000E+009,6.168668581597843E-001,7.203392950002353E-001,6.185527943380097E-001,7.171494175458917E-001,6.169088708460992E-001,7.202801779271353E-001,
3.275000000000000E+009,6.236427709704574E-001,7.144240896972408E-001,6.252164734821468E-001,7.112286530302210E-001,6.236709447954166E-001,7.143671027327700E-001,
3.280000000000000E+009,6.293707229006882E-001,7.075465986183321E-001,6.309298482516884E-001,7.042011714496962E-001,6.294118796128747E-001,7.073857156716151E-001,
3.285000000000000E+009,6.357433348205527E-001,7.020808087847372E-001,6.371541154819649E-001,6.987282567881487E-001,6.357288569734687E-001,7.019226341616416E-001,
3.290000000000000E+009,6.417584299250321E-001,6.949113331262486E-001,6.431502384274612E-001,6.913941069932115E-001,6.418235501148937E-001,6.947386184524325E-001,
3.295000000000000E+009,6.466380561971051E-001,6.887431941276123E-001,6.478414194049885E-001,6.853052190858514E-001,6.466794678643725E-001,6.885373832208315E-001,
3.300000000000000E+009,6.525897015426123E-001,6.832828637658539E-001,6.537077959062040E-001,6.797887547434703E-001,6.525679778180272E-001,6.832671183703526E-001,
3.305000000000000E+009,6.574838649785002E-001,6.764218741708705E-001,6.585195693182036E-001,6.729602495017292E-001,6.575607688263346E-001,6.763572302987945E-001,
3.310000000000000E+009,6.633662982713174E-001,6.710178504137077E-001,6.642970450786722E-001,6.675545948449566E-001,6.634053017345981E-001,6.708693405288575E-001,
3.315000000000000E+009,6.687893215584927E-001,6.650440756615516E-001,6.696889822104883E-001,6.615990948530903E-001,6.688360533244607E-001,6.649413033941927E-001,
3.320000000000000E+009,6.738872243058964E-001,6.586581111324273E-001,6.746953284609554E-001,6.550775360595452E-001,6.739304595495659E-001,6.584230626807164E-001,
3.325000000000000E+009,6.792996710754832E-001,6.529044435844360E-001,6.800622421246603E-001,6.492784237838860E-001,6.792473567742603E-001,6.525853565186035E-001,
3.330000000000000E+009,6.842907056435508E-001,6.473380797818419E-001,6.849996979131736E-001,6.437746131489355E-001,6.843106585024592E-001,6.470326902739905E-001,
3.335000000000000E+009,6.904559536996721E-001,6.414438534562555E-001,6.910669361839253E-001,6.379055811245569E-001,6.903577858771318E-001,6.411273400582899E-001,
3.340000000000000E+009,6.950386517899739E-001,6.350677677302399E-001,6.956608579358163E-001,6.316195307030281E-001,6.948494995857067E-001,6.348382114231971E-001,
3.345000000000000E+009,7.010581929970896E-001,6.288249970832828E-001,7.016670937887818E-001,6.254727901099455E-001,7.009203587271518E-001,6.286421192084285E-001,
3.350000000000000E+009,7.057468681596585E-001,6.228473530021770E-001,7.063457202016181E-001,6.193451276235140E-001,7.055680604774548E-001,6.226287196732077E-001,
3.355000000000000E+009,7.115421232174601E-001,6.166109079709731E-001,7.120991914499699E-001,6.131806316268176E-001,7.113753902021008E-001,6.165475779065502E-001,
3.360000000000000E+009,7.172081789326592E-001,6.093583104966598E-001,7.177925749179533E-001,6.058087924146889E-001,7.170015349447338E-001,6.092556791123464E-001,
3.365000000000000E+009,7.225213411136454E-001,6.033018140788113E-001,7.230150690474103E-001,5.997289642123627E-001,7.224104261507111E-001,6.031873409024124E-001,
3.370000000000000E+009,7.281582915137972E-001,5.966692038640877E-001,7.285692886139662E-001,5.930156701641390E-001,7.279468734041890E-001,5.964603426606929E-001,
3.375000000000000E+009,7.333009436482854E-001,5.905627936950054E-001,7.337580859675691E-001,5.870049956901793E-001,7.331588326754801E-001,5.904390710543329E-001,
3.380000000000000E+009,7.388572663392438E-001,5.829805181290955E-001,7.393144440905107E-001,5.793379898952957E-001,7.387416062845535E-001,5.828072616885457E-001,
3.385000000000000E+009,7.439790485451273E-001,5.749809312060012E-001,7.443535521063349E-001,5.713526205824915E-001,7.438405298220793E-001,5.748073739932482E-001,
3.390000000000000E+009,7.493110108795267E-001,5.674760107933486E-001,7.496413277542151E-001,5.638475309856694E-001,7.491747484092168E-001,5.673241740970905E-001,
3.395000000000000E+009,7.542397999125946E-001,5.608257332203239E-001,7.545640496612476E-001,5.570183479068033E-001,7.540987672749153E-001,5.606372512334307E-001,
3.400000000000000E+009,7.586660573413455E-001,5.536459641724337E-001,7.589438661716202E-001,5.497786196954326E-001,7.585941259787438E-001,5.534433754911937E-001,
3.405000000000000E+009,7.628199278371683E-001,5.457234991502687E-001,7.629829011407959E-001,5.418597869294071E-001,7.626994966710791E-001,5.454446127756230E-001,
3.410000000000000E+009,7.669451256748340E-001,5.391085129529122E-001,7.671393077746312E-001,5.351356818443589E-001,7.668161221680624E-001,5.389637375128902E-001,
3.415000000000000E+009,7.718460590945763E-001,5.318298758399237E-001,7.718581095473194E-001,5.278177843065944E-001,7.715454988482962E-001,5.316264257444252E-001,
3.420000000000000E+009,7.755372843239623E-001,5.243620067176608E-001,7.754858430173314E-001,5.202768011725520E-001,7.753202473787209E-001,5.241969286471027E-001,
3.425000000000000E+009,7.799536009655824E-001,5.175096352652746E-001,7.797419448753756E-001,5.134317483376080E-001,7.797404550268551E-001,5.175778521004639E-001,
3.430000000000000E+009,7.843988943707151E-001,5.093873352141458E-001,7.840382766265990E-001,5.053885030768728E-001,7.841646877260700E-001,5.095403608793159E-001,
3.435000000000000E+009,7.880126999094064E-001,5.021157789261186E-001,7.876565539676539E-001,4.979004784806121E-001,7.878750007997202E-001,5.020358336650601E-001,
3.440000000000000E+009,7.920913861925416E-001,4.948623257217324E-001,7.915956561325875E-001,4.906369492315449E-001,7.919605945013293E-001,4.947618197180990E-001,
3.445000000000000E+009,7.958383975740783E-001,4.863298587235126E-001,7.951900454967387E-001,4.821018100731856E-001,7.956164713453693E-001,4.861894867279696E-001,
3.450000000000000E+009,7.993263844526174E-001,4.783460396050900E-001,7.986015246353149E-001,4.741463590995958E-001,7.991768693375462E-001,4.783041959420685E-001,
3.455000000000000E+009,8.028839647844610E-001,4.706984992290633E-001,8.020576162147307E-001,4.665459537413173E-001,8.027138365364611E-001,4.707239536942221E-001,
3.460000000000000E+009,8.066691371388890E-001,4.627832440129150E-001,8.056937835954589E-001,4.585209549608947E-001,8.064294662327757E-001,4.627536198675690E-001,
3.465000000000000E+009,8.097754727369320E-001,4.551280391736431E-001,8.086538732909563E-001,4.509204609824405E-001,8.095534289490680E-001,4.552315609498926E-001,
3.470000000000000E+009,8.129356971191026E-001,4.466483849951194E-001,8.117594113409511E-001,4.424967486030645E-001,8.128688833824602E-001,4.467350894740885E-001,
3.475000000000000E+009,8.166510124386202E-001,4.390904007298979E-001,8.154322769451849E-001,4.349458102984097E-001,8.165795754863077E-001,4.391553959133149E-001,
3.480000000000000E+009,8.190604980272817E-001,4.304569844365858E-001,8.176829401284809E-001,4.261830674957500E-001,8.189583106532076E-001,4.305337474577040E-001,
3.485000000000000E+009,8.227744767474233E-001,4.219602444395185E-001,8.212740201022033E-001,4.178553256448355E-001,8.227275073449083E-001,4.221126181110912E-001,
3.490000000000000E+009,8.252888674469011E-001,4.141082451642407E-001,8.236020890051015E-001,4.099972373069060E-001,8.251851201976288E-001,4.142341754315814E-001,
3.495000000000000E+009,8.281037177800659E-001,4.062940148498448E-001,8.262779679488596E-001,4.023794316597583E-001,8.280753781048681E-001,4.064223057219233E-001,
3.500000000000000E+009,8.307811179585540E-001,3.975854080350315E-001,8.288446046544137E-001,3.936768616315528E-001,8.307701125398224E-001,3.977261645127713E-001,
3.505000000000000E+009,8.331802725144142E-001,3.893044713538184E-001,8.311801588111215E-001,3.854021443718453E-001,8.332709025698916E-001,3.893183316933936E-001,
3.510000000000000E+009,8.357112627135787E-001,3.805629729672133E-001,8.336309934092298E-001,3.768227855664069E-001,8.357598868971090E-001,3.806214691573892E-001,
3.515000000000000E+009,8.383162990015631E-001,3.724706807040187E-001,8.361809514651851E-001,3.688498165914925E-001,8.383676973294743E-001,3.724711299973490E-001,
3.520000000000000E+009,8.404858042800792E-001,3.642950422348251E-001,8.382758280342025E-001,3.608412517216252E-001,8.405005553654217E-001,3.643412938994859E-001,
